Equipment_ID,Failure_Risk,Tool_Wear,Maintenance_Priority,Next_Maintenance,Days_Until_Maintenance
18899,0.16332262250558546,102.99602936025778,Low,Within 1 week,1.0
18900,0.1423273931764437,102.27300541617862,Low,Within 1 week,1.0
18901,0.1294409874733508,106.67345099063189,Low,Within 1 week,1.0
18902,0.06623009803650964,102.86509593080291,Low,Within 1 week,1.0
18903,0.14681859019986132,106.39420460972532,Low,Within 1 week,1.0
18904,0.265756495205074,104.42477020943089,Low,Immediate,0.0
18905,0.03393350047010321,104.54118984169008,Low,Within 1 week,1.0
18906,0.14542451668553252,103.71981919137924,Low,Within 1 week,1.0
18907,0.07560669156399331,106.98944743172068,Low,Within 1 week,1.0
18908,0.05754876570687553,104.37308694505037,Low,Immediate,0.0
18909,0.031399296449702505,112.38801857331015,Low,Within 1 week,1.0
18910,0.4812608677609287,101.4817721479795,Medium,Immediate,0.0
18911,0.16618691065074107,102.56019957239808,Low,Immediate,0.0
18912,0.12099773134205276,103.05832708883021,Low,Within 1 week,1.0
18913,0.04554031811567112,98.53837703273884,Low,Within 1 week,1.0
18914,0.13143445002612464,106.86261069974768,Low,Within 1 week,1.0
18915,0.12708503869728077,105.35067952366958,Low,Within 1 week,1.0
18916,0.2018400817263827,99.55534000262325,Low,Within 1 week,1.0
18917,0.1728749069014574,109.8940492909306,Low,Within 1 week,1.0
18918,0.16734873475961706,106.8200405304104,Low,Within 1 week,1.0
18919,0.03213738429574561,104.40818402053134,Low,Within 1 week,1.0
18920,0.08362742130442082,106.86588001148847,Low,Immediate,0.0
18921,0.24727550361738376,105.18384008736653,Low,Within 1 week,1.0
18922,0.04878129456125205,105.71469842499728,Low,Within 1 week,1.0
18923,0.11041319729545827,107.5412028187184,Low,Within 1 week,1.0
18924,0.10894273240166917,103.29894148116081,Low,Within 1 week,1.0
18925,0.06727613190085623,107.79515890900794,Low,Within 1 week,1.0
18926,0.30547670537475047,106.73227906724048,Low,Immediate,0.0
18927,0.025834813756415605,107.07377161936625,Low,Within 1 week,1.0
18928,0.05951038851390921,106.19803013086467,Low,Within 1 week,1.0
18929,0.06900884278699537,103.04450987813262,Low,Within 1 week,1.0
18930,0.044534147696835336,105.88278508506555,Low,Within 1 week,1.0
18931,0.9104416945650036,79.40882971151899,High,Immediate,0.0
18932,0.09618780742400639,102.74880913922668,Low,Within 1 week,1.0
18933,0.08162971193112535,102.02359858477523,Low,Within 1 week,1.0
18934,0.07839029659786402,101.8061795024431,Low,Within 1 week,1.0
18935,0.15155093274982734,105.0733748822054,Low,Within 1 week,1.0
18936,0.13392700890904252,104.41934341723011,Low,Within 1 week,1.0
18937,0.03541192444304813,96.25779106687635,Low,Within 1 week,1.0
18938,0.13704219008502463,110.39987260045208,Low,Immediate,0.0
18939,0.1366273656950538,106.01999621894929,Low,Within 1 week,1.0
18940,0.1287415884876343,104.54360776157934,Low,Within 1 week,1.0
18941,0.8536152378658799,100.0651160802419,High,Immediate,0.0
18942,0.10495081343953937,103.90085991872775,Low,Within 1 week,1.0
18943,0.04602208805560257,96.84625347135159,Low,Immediate,0.0
18944,0.08651869864701826,109.33802942259395,Low,Within 1 week,1.0
18945,0.17831402160354642,104.36682267850726,Low,Within 1 week,1.0
18946,0.10114463903383526,105.09652096420085,Low,Within 1 week,1.0
18947,0.1139425291796813,103.19932228769211,Low,Immediate,0.0
18948,0.046650404458842436,106.29249196644959,Low,Within 1 week,1.0
18949,0.0799676951240746,104.38334004450401,Low,Immediate,0.0
18950,0.25312430409856934,104.50646626284299,Low,Within 1 week,1.0
18951,0.12195050565323537,97.57911087524543,Low,Immediate,0.0
18952,0.15781787630493155,94.06758270552407,Low,Immediate,0.0
18953,0.12464201065555822,106.20423386301704,Low,Within 1 week,1.0
18954,0.20883741734706082,104.52618224505281,Low,Within 1 week,1.0
18955,0.04309789446311429,109.327500671742,Low,Within 1 week,1.0
18956,0.12963260943968216,102.279546685577,Low,Immediate,0.0
18957,0.19515550506875376,104.76504136533386,Low,Within 1 week,1.0
18958,0.08427880531037855,103.33253576664825,Low,Within 1 week,1.0
18959,0.09800738923937971,102.88058324079978,Low,Within 1 week,1.0
18960,0.030194575035437796,100.4304519785255,Low,Immediate,0.0
18961,0.1626365214227277,97.54523557026553,Low,Immediate,0.0
18962,0.3631241983790002,100.78202900957308,Low,Immediate,0.0
18963,0.09312722464705007,104.04190271786962,Low,Within 1 week,1.0
18964,0.16588722476263257,104.76945096650168,Low,Within 1 week,1.0
18965,0.08018249861702642,103.94931225191365,Low,Within 1 week,1.0
18966,0.17728947462141162,118.13730933456829,Low,Immediate,0.0
18967,0.1677515541438031,104.18720621825524,Low,Within 1 week,1.0
18968,0.05891017453208222,100.90196989916835,Low,Immediate,0.0
18969,0.10517969300783354,106.28910944893526,Low,Within 1 week,1.0
18970,0.14132075278653247,102.76374017079632,Low,Within 1 week,1.0
18971,0.045443177579897805,100.0792817822879,Low,Within 1 week,1.0
18972,0.08610110192657137,104.26420979268266,Low,Immediate,0.0
18973,0.05852907372182282,104.37407143808213,Low,Within 1 week,1.0
18974,0.17327256615801015,101.2643055374086,Low,Within 1 week,1.0
18975,0.03673341336380616,103.77460647226367,Low,Within 1 week,1.0
18976,0.43181681558320856,106.20577788662897,Medium,Immediate,0.0
18977,0.15251636844140345,105.47068222323726,Low,Immediate,0.0
18978,0.08189665969571407,108.00018020833663,Low,Within 1 week,1.0
18979,0.040473510864980945,102.21681186316391,Low,Within 1 week,1.0
18980,0.3368625749005443,109.1180519520026,Low,Immediate,0.0
18981,0.9370949420860056,121.22158903168466,High,Immediate,0.0
18982,0.041794766655481465,105.860028466419,Low,Within 1 week,1.0
18983,0.05415766713097241,100.23557206813469,Low,Within 1 week,1.0
18984,0.22213030849411253,103.6052332144994,Low,Immediate,0.0
18985,0.06558507772019902,102.3770435607799,Low,Within 1 week,1.0
18986,0.14300897893027967,101.14919109901174,Low,Immediate,0.0
18987,0.05433319646643956,102.95887841579437,Low,Immediate,0.0
18988,0.1559381601388787,101.01337570534203,Low,Within 1 week,1.0
18989,0.43615743291100606,106.24169423357728,Medium,Immediate,0.0
18990,0.08847331443450178,126.0512665504066,Low,Within 1 week,1.0
18991,0.06285824901316969,101.99174917697503,Low,Within 1 week,1.0
18992,0.06952509553928256,96.45261119321141,Low,Within 1 week,1.0
18993,0.06432955087662201,104.04505754951506,Low,Within 1 week,1.0
18994,0.4662815815890648,104.35295559935885,Medium,Immediate,0.0
18995,0.07365403303926979,108.80828391156503,Low,Within 1 week,1.0
18996,0.4341732685001168,104.27403798943753,Medium,Immediate,0.0
18997,0.150147778972842,104.54374790710806,Low,Within 1 week,1.0
18998,0.09096883115473763,105.66585674387565,Low,Within 1 week,1.0
18999,0.06627661010190404,106.43927480522946,Low,Within 1 week,1.0
19000,0.08508234496699085,103.02049230890725,Low,Within 1 week,1.0
19001,0.12021781320459382,104.68342143781294,Low,Within 1 week,1.0
19002,0.1575298786384168,108.88578359721292,Low,Within 1 week,1.0
19003,0.10327955481767317,104.66315080138271,Low,Within 1 week,1.0
19004,0.12271071906214617,102.24556516714341,Low,Within 1 week,1.0
19005,0.17404530531745366,107.21784651485582,Low,Immediate,0.0
19006,0.06209468510992667,102.64500210020458,Low,Immediate,0.0
19007,0.04551190931801382,104.88562034384522,Low,Within 1 week,1.0
19008,0.3226921086860216,99.92208636926969,Low,Immediate,0.0
19009,0.058914966876291004,101.33521741678277,Low,Within 1 week,1.0
19010,0.06686920440096325,100.85106788115338,Low,Within 1 week,1.0
19011,0.13362692942905016,106.54979084876663,Low,Within 1 week,1.0
19012,0.12346330388045168,103.19883165829822,Low,Immediate,0.0
19013,0.9908562073234752,102.15347605552482,High,Immediate,0.0
19014,0.21072206245207134,106.24949297916439,Low,Within 1 week,1.0
19015,0.057162895770033584,102.29644390728954,Low,Within 1 week,1.0
19016,0.043104550092208524,100.7859166046694,Low,Within 1 week,1.0
19017,0.10645395852578518,102.01064878856945,Low,Within 1 week,1.0
19018,0.0987980389458202,106.73931645571238,Low,Within 1 week,1.0
19019,0.09796834838028687,107.7361155622332,Low,Within 1 week,1.0
19020,0.22023079284568914,106.0254504964625,Low,Within 1 week,1.0
19021,0.14186263488912956,98.58891319642592,Low,Immediate,0.0
19022,0.3522983111190697,106.97053981561588,Low,Immediate,0.0
19023,0.05869061143063721,115.88708950441597,Low,Within 1 week,1.0
19024,0.11069326437135846,105.94245166254812,Low,Within 1 week,1.0
19025,0.04107129330699437,105.91734821877054,Low,Within 1 week,1.0
19026,0.07107276515274313,100.9986919292503,Low,Within 1 week,1.0
19027,0.09491823905172798,117.43055205722895,Low,Within 1 week,1.0
19028,0.046665911832057795,104.10436631220392,Low,Within 1 week,1.0
19029,0.11471503529515745,104.63038759491124,Low,Within 1 week,1.0
19030,0.06975862965885572,115.0567802695467,Low,Within 1 week,1.0
19031,0.057197679840001736,105.7642530232725,Low,Within 1 week,1.0
19032,0.08340862609248817,107.66645562992484,Low,Within 1 week,1.0
19033,0.16236471511140058,95.80150542507813,Low,Within 1 week,1.0
19034,0.08030039438445154,107.58728960550702,Low,Within 1 week,1.0
19035,0.05890915556297001,103.90834058945762,Low,Immediate,0.0
19036,0.11677532371617066,101.35742303862783,Low,Within 1 week,1.0
19037,0.15257742964373885,103.04558053369043,Low,Within 1 week,1.0
19038,0.1474047547924285,103.55089087893542,Low,Within 1 week,1.0
19039,0.06832680307537187,100.89071265520573,Low,Within 1 week,1.0
19040,0.06211008649496923,101.61118627889024,Low,Within 1 week,1.0
19041,0.03923722615397505,103.25093398793165,Low,Within 1 week,1.0
19042,0.13025879719628858,98.27127244136041,Low,Within 1 week,1.0
19043,0.09432891537517793,111.15651036004499,Low,Within 1 week,1.0
19044,0.08435543426471533,105.80489402495604,Low,Within 1 week,1.0
19045,0.17457363850246652,105.70743260135042,Low,Within 1 week,1.0
19046,0.10395153805265388,102.99465467420114,Low,Within 1 week,1.0
19047,0.1290370640358743,103.51302979728754,Low,Within 1 week,1.0
19048,0.12983980451708066,105.9490658031705,Low,Within 1 week,1.0
19049,0.12572846443380997,101.05525743799839,Low,Within 1 week,1.0
19050,0.09223310878319924,102.77873144074015,Low,Immediate,0.0
19051,0.10456514658787576,101.6406936507117,Low,Within 1 week,1.0
19052,0.5505372105140525,106.40103378911618,Medium,Immediate,0.0
19053,0.11074283595752833,101.76692561565109,Low,Within 1 week,1.0
19054,0.09884627907441151,106.03990585674082,Low,Within 1 week,1.0
19055,0.02936396584985515,99.65260874434335,Low,Within 1 week,1.0
19056,0.13432060113372965,102.21699694533511,Low,Within 1 week,1.0
19057,0.051202338775778296,92.9636295790822,Low,Within 1 week,2.0
19058,0.3247215740016298,116.16774638504806,Low,Immediate,0.0
19059,0.4612896855359584,99.58135728020224,Medium,Immediate,0.0
19060,0.024463377616400897,98.66203234733145,Low,Within 1 week,1.0
19061,0.12037467207188497,109.76060423852854,Low,Within 1 week,1.0
19062,0.12793757353130336,104.85543944165767,Low,Within 1 week,1.0
19063,0.09070073849158362,106.23570669493857,Low,Within 1 week,1.0
19064,0.1485056165787448,105.27034357847413,Low,Immediate,0.0
19065,0.09271749704444733,102.37732650290143,Low,Within 1 week,1.0
19066,0.04663884077314566,103.73505393910527,Low,Within 1 week,1.0
19067,0.08200291031967058,97.5212874837587,Low,Immediate,0.0
19068,0.05673606509790903,131.88277315763273,Low,Within 1 week,1.0
19069,0.09149233361646981,103.81876209628733,Low,Immediate,0.0
19070,0.15815714261559674,105.07110978836175,Low,Within 1 week,1.0
19071,0.0348249235924596,99.48999327706268,Low,Within 1 week,1.0
19072,0.16700061111526715,102.84248502691752,Low,Within 1 week,1.0
19073,0.2076706631845252,92.93886425740914,Low,Immediate,0.0
19074,0.1436267290517712,114.92076013454188,Low,Within 1 week,1.0
19075,0.14046603484329767,105.54655561538259,Low,Within 1 week,1.0
19076,0.09167803531198869,109.10684633049075,Low,Within 1 week,1.0
19077,0.20537764019662952,107.58491206143744,Low,Immediate,0.0
19078,0.1238769632960505,104.69885942270682,Low,Within 1 week,1.0
19079,0.4911000783165258,101.10559296060147,Medium,Immediate,0.0
19080,0.11714751103702417,106.39557824226205,Low,Within 1 week,1.0
19081,0.1647577204882272,105.69935068162631,Low,Within 1 week,1.0
19082,0.24056921136969767,103.61636593572811,Low,Within 1 week,1.0
19083,0.17515334800893187,110.12908332334851,Low,Within 1 week,1.0
19084,0.11182802983563148,105.77731227628696,Low,Within 1 week,1.0
19085,0.14371536922302086,104.59176019125324,Low,Within 1 week,1.0
19086,0.26430066498503607,110.90606239214705,Low,Within 1 week,1.0
19087,0.46051654124770436,99.80661826018884,Medium,Immediate,0.0
19088,0.12992998990673152,104.01894123529814,Low,Immediate,0.0
19089,0.040932324642926635,107.40166224325577,Low,Within 1 week,1.0
19090,0.068454091188167,94.093966240265,Low,Within 1 week,2.0
19091,0.2459531647691313,100.03268143408864,Low,Immediate,0.0
19092,0.03117263845996625,104.72170495161821,Low,Within 1 week,1.0
19093,0.10666782979564804,92.59476923156838,Low,Within 1 week,2.0
19094,0.05107473452497814,104.41137577412331,Low,Immediate,0.0
19095,0.08973761604637998,102.02747746299235,Low,Within 1 week,1.0
19096,0.0948521949558511,104.16539024277755,Low,Within 1 week,1.0
19097,0.07396981831602051,107.76217582979284,Low,Within 1 week,1.0
19098,0.11390719007768553,103.16259905808208,Low,Within 1 week,1.0
19099,0.5152721412471668,128.78020217934818,Medium,Immediate,0.0
19100,0.07075028777569148,98.65808279249327,Low,Within 1 week,1.0
19101,0.07285113736832308,104.54858226427291,Low,Within 1 week,1.0
19102,0.04519215496140926,111.39775409999464,Low,Within 1 week,1.0
19103,0.12642549889993526,102.93923125096038,Low,Within 1 week,1.0
19104,0.25835938334011443,110.27800108138977,Low,Within 1 week,1.0
19105,0.06640936884870129,103.7780840980829,Low,Within 1 week,1.0
19106,0.0874066863187209,115.90636544090752,Low,Within 1 week,1.0
19107,0.024531612730439568,100.07562248235475,Low,Within 1 week,1.0
19108,0.20458875338128318,100.80353980635479,Low,Within 1 week,1.0
19109,0.17206524471517975,101.43306224000588,Low,Within 1 week,1.0
19110,0.15363170095875053,104.00467091487555,Low,Within 1 week,1.0
19111,0.059546769759405115,104.96874822970523,Low,Within 1 week,1.0
19112,0.14422149129532774,100.96623981129393,Low,Immediate,0.0
19113,0.02779289826625058,110.18795290463069,Low,Within 1 week,1.0
19114,0.06534690837411107,105.3812788005927,Low,Within 1 week,1.0
19115,0.14747545619296623,112.40188980370114,Low,Within 1 week,1.0
19116,0.15851541496180535,103.84361989318708,Low,Immediate,0.0
19117,0.20065838490692328,105.23635839678855,Low,Within 1 week,1.0
19118,0.21696565001920598,99.29867148190303,Low,Within 1 week,1.0
19119,0.18658258939616354,101.67610785998723,Low,Within 1 week,1.0
19120,0.21157760687437924,103.5324332367637,Low,Within 1 week,1.0
19121,0.0981436483425866,105.67465689154389,Low,Within 1 week,1.0
19122,0.06139279048733447,104.24807588016081,Low,Within 1 week,1.0
19123,0.09724250164127238,103.90994112689444,Low,Immediate,0.0
19124,0.06113394829850039,113.63766499890149,Low,Within 1 week,1.0
19125,0.17474306817785415,102.61651100592299,Low,Immediate,0.0
19126,0.08306567919375439,104.00264119031601,Low,Within 1 week,1.0
19127,0.11800044544389636,95.295202666596,Low,Within 1 week,2.0
19128,0.028832268717104897,96.7516467091634,Low,Within 1 week,1.0
19129,0.8564701563154498,102.81083853168468,High,Immediate,0.0
19130,0.13072398059601548,105.26528229065524,Low,Within 1 week,1.0
19131,0.048292914617706656,108.70022690359824,Low,Within 1 week,1.0
19132,0.11594864522428605,107.70050147316074,Low,Within 1 week,1.0
19133,0.1843498367621487,109.12143028604038,Low,Within 1 week,1.0
19134,0.1267518853261895,107.42072637897844,Low,Within 1 week,1.0
19135,0.06854414032636541,98.98818626460567,Low,Within 1 week,1.0
19136,0.04085876752099273,109.89162978674672,Low,Immediate,0.0
19137,0.1454550192445194,104.79839792966175,Low,Within 1 week,1.0
19138,0.06408381295316996,103.72835931761848,Low,Within 1 week,1.0
19139,0.13435256952326624,102.0896113990341,Low,Within 1 week,1.0
19140,0.07409164335590768,99.07573947543949,Low,Within 1 week,1.0
19141,0.5255297820633352,104.19690310981554,Medium,Immediate,0.0
19142,0.0677614089409993,107.2740556498095,Low,Within 1 week,1.0
19143,0.24916746297684772,102.38305363059625,Low,Within 1 week,1.0
19144,0.15005269684792577,102.63427308369134,Low,Within 1 week,1.0
19145,0.09007374705650656,97.11931862679401,Low,Within 1 week,1.0
19146,0.04174046810217325,110.5701772047249,Low,Within 1 week,1.0
19147,0.14426952233922474,99.9726714682079,Low,Within 1 week,1.0
19148,0.036185758630510365,103.23989805905161,Low,Immediate,0.0
19149,0.24823774041625657,103.57379082613704,Low,Immediate,0.0
19150,0.11519907999066265,105.38717854275139,Low,Within 1 week,1.0
19151,0.6654724191887285,107.70868395888607,Medium,Immediate,0.0
19152,0.1115751951209674,104.77840099720389,Low,Within 1 week,1.0
19153,0.08521308014505923,104.24943516932505,Low,Within 1 week,1.0
19154,0.06739146979916198,102.80809551093877,Low,Within 1 week,1.0
19155,0.05149810293606821,103.82745471305743,Low,Within 1 week,1.0
19156,0.1400980798544233,105.82830710269346,Low,Within 1 week,1.0
19157,0.13376318247388588,101.10639212319596,Low,Within 1 week,1.0
19158,0.23607935385079773,101.64348300071627,Low,Within 1 week,1.0
19159,0.32008126857098806,104.5997460415766,Low,Immediate,0.0
19160,0.33787769749746294,104.31742306970955,Low,Immediate,0.0
19161,0.7604889873239097,107.50649121107226,High,Immediate,0.0
19162,0.10073388068071189,105.71391812888332,Low,Within 1 week,1.0
19163,0.05801633807732051,108.4081445612393,Low,Within 1 week,1.0
19164,0.1312248423377111,104.25329211800893,Low,Immediate,0.0
19165,0.19963918983661602,107.14792766840482,Low,Immediate,0.0
19166,0.07904318812412431,102.88054360095148,Low,Within 1 week,1.0
19167,0.07685840158233512,101.98250203334298,Low,Within 1 week,1.0
19168,0.170106501722932,104.16968444662261,Low,Within 1 week,1.0
19169,0.106815460849719,107.70646902947831,Low,Within 1 week,1.0
19170,0.009867437179357659,103.53282536948387,Low,Immediate,0.0
19171,0.14701585641502724,101.72380425169315,Low,Within 1 week,1.0
19172,0.09488942432708908,102.70730271667851,Low,Within 1 week,1.0
19173,0.10184296022604182,104.36095941754857,Low,Within 1 week,1.0
19174,0.12494304868726962,104.34882707836904,Low,Immediate,0.0
19175,0.07668736386221324,107.1534792014802,Low,Immediate,0.0
19176,0.14581547759912117,103.83948239140776,Low,Immediate,0.0
19177,0.15436103119271158,109.81821965688765,Low,Immediate,0.0
19178,0.054539627177617594,106.42357214658593,Low,Within 1 week,1.0
19179,0.2183762015487641,97.37831589868728,Low,Within 1 week,1.0
19180,0.08353511946405433,103.1197442530441,Low,Within 1 week,1.0
19181,0.1782524324016108,103.91035169434561,Low,Immediate,0.0
19182,0.15470137922357474,109.78011291966273,Low,Within 1 week,1.0
19183,0.15381259856699853,104.20877136870634,Low,Within 1 week,1.0
19184,0.10102387785866009,105.10978598535534,Low,Within 1 week,1.0
19185,0.20172391679019164,103.00440915329372,Low,Within 1 week,1.0
19186,0.041272206603813595,107.31216119908457,Low,Within 1 week,1.0
19187,0.10100163347378315,103.4745713283215,Low,Within 1 week,1.0
19188,0.053495512782509136,103.87738758698829,Low,Within 1 week,1.0
19189,0.14031042752774034,105.82813083556955,Low,Within 1 week,1.0
19190,0.0680592011898664,95.20302777312774,Low,Immediate,0.0
19191,0.1579614970397346,104.92980364036517,Low,Within 1 week,1.0
19192,0.11556147819386836,100.64375089526796,Low,Within 1 week,1.0
19193,0.20215933362277383,102.34991909228222,Low,Within 1 week,1.0
19194,0.08059770015453954,96.24683872313575,Low,Within 1 week,1.0
19195,0.0756706938255553,105.30238151041227,Low,Within 1 week,1.0
19196,0.08322502681332392,105.6735009920655,Low,Within 1 week,1.0
19197,0.15319849076866135,95.84436004354716,Low,Within 1 week,1.0
19198,0.253834864449392,99.72720567694948,Low,Within 1 week,1.0
19199,0.4070414373994297,106.90397203446803,Medium,Immediate,0.0
19200,0.16242994453623857,108.54181289252459,Low,Within 1 week,1.0
19201,0.16255582410506064,103.12520764538012,Low,Immediate,0.0
19202,0.12746208634530845,103.62294411291855,Low,Immediate,0.0
19203,0.09423400706514817,114.90034427379494,Low,Within 1 week,1.0
19204,0.09602038299173805,95.47347550942533,Low,Immediate,0.0
19205,0.16861769457273298,103.9931241922441,Low,Within 1 week,1.0
19206,0.22300318724991097,116.3157829972379,Low,Within 1 week,1.0
19207,0.11828167748346428,105.98760686048013,Low,Within 1 week,1.0
19208,0.1089927205915774,105.05146844166345,Low,Within 1 week,1.0
19209,0.16400386638321343,104.25082948055386,Low,Immediate,0.0
19210,0.5031587879549706,110.17768517307744,Medium,Immediate,0.0
19211,0.16438050157046324,116.08147313741948,Low,Within 1 week,1.0
19212,0.9481069116973803,103.05760456772786,High,Immediate,0.0
19213,0.7866335929980142,105.32015009832863,High,Immediate,0.0
19214,0.06260636907835615,101.0371183212736,Low,Within 1 week,1.0
19215,0.15297273805564834,103.54468279448479,Low,Within 1 week,1.0
19216,0.037000338489756486,105.56412893196351,Low,Within 1 week,1.0
19217,0.18434085379934767,105.54117435943525,Low,Within 1 week,1.0
19218,0.15395010425336925,99.82848714335397,Low,Within 1 week,1.0
19219,0.12297645340829833,100.94070512920773,Low,Immediate,0.0
19220,0.18118242715280788,111.0271944855864,Low,Within 1 week,1.0
19221,0.28625260918226464,107.51965077699452,Low,Within 1 week,1.0
19222,0.2600060388992962,98.78393713055199,Low,Within 1 week,1.0
19223,0.13170376878334267,103.2735563811233,Low,Within 1 week,1.0
19224,0.09104994367056105,110.25942159711214,Low,Within 1 week,1.0
19225,0.07740177951708356,100.85898522698422,Low,Within 1 week,1.0
19226,0.13884880733154895,111.92487192261059,Low,Within 1 week,1.0
19227,0.10522862361805135,103.04147146885114,Low,Within 1 week,1.0
19228,0.33630676918333235,106.59898753274453,Low,Immediate,0.0
19229,0.1253962479299405,104.59270350260371,Low,Within 1 week,1.0
19230,0.10950011775285091,100.85560440782632,Low,Immediate,0.0
19231,0.14585336444629088,115.12790667200848,Low,Within 1 week,1.0
19232,0.3189882017710383,104.56699587400148,Low,Immediate,0.0
19233,0.15400952731638543,103.28881805765005,Low,Within 1 week,1.0
19234,0.12252831086541734,111.04027918767314,Low,Within 1 week,1.0
19235,0.13895510844107128,105.79753444444188,Low,Within 1 week,1.0
19236,0.10649522597419084,109.04563463375793,Low,Within 1 week,1.0
19237,0.13471713127567592,102.37435969775674,Low,Within 1 week,1.0
19238,0.1461734735830796,103.70831354186178,Low,Within 1 week,1.0
19239,0.0990553380757309,106.22852145314172,Low,Within 1 week,1.0
19240,0.8426477539946505,106.69525839099907,High,Immediate,0.0
19241,0.12643697419258085,101.97064631275823,Low,Immediate,0.0
19242,0.048624479190712,93.23775409806682,Low,Within 1 week,2.0
19243,0.03954865603962108,99.24069013973276,Low,Within 1 week,1.0
19244,0.11488547181915237,98.53173423772651,Low,Within 1 week,1.0
19245,0.14606076614235244,109.69204401719226,Low,Within 1 week,1.0
19246,0.05911341929860332,99.30255068990215,Low,Immediate,0.0
19247,0.14630864378662822,117.65760925262988,Low,Within 1 week,1.0
19248,0.10523416301708961,108.64278085110735,Low,Within 1 week,1.0
19249,0.20382308973244256,101.17483164755042,Low,Within 1 week,1.0
19250,0.05751630197257687,104.90348583653186,Low,Within 1 week,1.0
19251,0.05452755925231642,107.9505975098949,Low,Within 1 week,1.0
19252,0.1997046693619936,103.16581476626259,Low,Within 1 week,1.0
19253,0.1425383567460707,106.2607371775908,Low,Within 1 week,1.0
19254,0.42060703283766643,110.1239356600704,Medium,Immediate,0.0
19255,0.09328846199483033,104.39179616156557,Low,Within 1 week,1.0
19256,0.1355223327638445,104.75862871394446,Low,Immediate,0.0
19257,0.3152308502042991,103.519007763744,Low,Immediate,0.0
19258,0.06540742069881378,101.23094921292356,Low,Within 1 week,1.0
19259,0.27493743560057826,106.29989086668466,Low,Within 1 week,1.0
19260,0.0784776160062513,95.13516139290255,Low,Within 1 week,2.0
19261,0.03174917203888498,122.19764410351706,Low,Within 1 week,1.0
19262,0.04797386457568473,103.43154912438678,Low,Within 1 week,1.0
19263,0.11444128633509484,108.53421110824556,Low,Immediate,0.0
19264,0.1553133930810406,103.1598582157123,Low,Within 1 week,1.0
19265,0.10212910629490296,103.8960189609956,Low,Within 1 week,1.0
19266,0.04883599481539288,98.55599785916436,Low,Within 1 week,1.0
19267,0.08772981102306637,102.32339889329577,Low,Within 1 week,1.0
19268,0.09690949121738904,104.77409319470735,Low,Within 1 week,1.0
19269,0.13536826522013265,103.5315260954294,Low,Within 1 week,1.0
19270,0.09720496600508807,103.46379220258244,Low,Within 1 week,1.0
19271,0.07671962245899057,95.80960512796628,Low,Within 1 week,1.0
19272,0.04686326859024633,104.5733304718594,Low,Immediate,0.0
19273,0.04615083040908635,105.2385403671285,Low,Within 1 week,1.0
19274,0.15509543345596508,98.39559896444042,Low,Within 1 week,1.0
19275,0.7136178441434943,88.9304701531634,High,Immediate,0.0
19276,0.10063316507745722,107.44418109627176,Low,Within 1 week,1.0
19277,0.1116093265188744,105.80594076165454,Low,Within 1 week,1.0
19278,0.09362772122354394,102.82757064900197,Low,Within 1 week,1.0
19279,0.04372810249922003,105.58591920335348,Low,Within 1 week,1.0
19280,0.305230776563152,104.13056912334362,Low,Immediate,0.0
19281,0.15727141529244268,104.00479379589959,Low,Within 1 week,1.0
19282,0.08949254076596436,101.43972846538341,Low,Within 1 week,1.0
19283,0.09854044778338533,101.05909950016262,Low,Within 1 week,1.0
19284,0.03441617749743318,104.61204983739734,Low,Within 1 week,1.0
19285,0.09807735144600033,103.63439012384097,Low,Within 1 week,1.0
19286,0.17122938159383927,98.22425476324571,Low,Within 1 week,1.0
19287,0.08441656506763104,93.264522777894,Low,Immediate,0.0
19288,0.10638993350599177,103.90038585934477,Low,Within 1 week,1.0
19289,0.0416377027586625,104.34179372787595,Low,Within 1 week,1.0
19290,0.09563419551101804,104.21854087788758,Low,Within 1 week,1.0
19291,0.09851095509918566,98.89354452385959,Low,Within 1 week,1.0
19292,0.10174441308634488,102.71731875837821,Low,Immediate,0.0
19293,0.08416460265898097,111.8138174729657,Low,Within 1 week,1.0
19294,0.19277908485282716,103.3866515953154,Low,Within 1 week,1.0
19295,0.08037585116739701,104.61881589395094,Low,Within 1 week,1.0
19296,0.11275795159628467,118.55204122380802,Low,Within 1 week,1.0
19297,0.06239315585966378,109.11152663396318,Low,Within 1 week,1.0
19298,0.07900573945804053,100.86341531430784,Low,Within 1 week,1.0
19299,0.04690077343165283,97.62351840492667,Low,Immediate,0.0
19300,0.07887965168488313,102.04468088410968,Low,Immediate,0.0
19301,0.10427700413129212,111.02755263537348,Low,Within 1 week,1.0
19302,0.10118846664499079,99.8988341606465,Low,Within 1 week,1.0
19303,0.07533474629107192,99.97054517132659,Low,Within 1 week,1.0
19304,0.03964275461781096,103.5599109670946,Low,Within 1 week,1.0
19305,0.09853208812099287,104.87635759360487,Low,Within 1 week,1.0
19306,0.07486554048288481,116.5231618280671,Low,Within 1 week,1.0
19307,0.1613610319204319,108.20561594125572,Low,Within 1 week,1.0
19308,0.025648376056373733,96.79580075800459,Low,Within 1 week,1.0
19309,0.02343032603770632,101.48065211853539,Low,Within 1 week,1.0
19310,0.056045190549882135,104.63614581831445,Low,Within 1 week,1.0
19311,0.0839709439966065,103.62004153661745,Low,Within 1 week,1.0
19312,0.18837905785611742,102.903309735632,Low,Within 1 week,1.0
19313,0.10877493717120482,103.92583337215437,Low,Immediate,0.0
19314,0.09795450208379515,104.94855945833707,Low,Within 1 week,1.0
